name,url,type,website
agmatine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1562/agmatine,supplement,Webmd
agrimony,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-604/agrimony,supplement,Webmd
ajuga nipponensis,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1137/ajuga-nipponensis,supplement,Webmd
alanine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1247/alanine,supplement,Webmd
albizia julibrissin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1451/albizia-julibrissin,supplement,Webmd
alchemilla,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-654/alchemilla,supplement,Webmd
alder buckthorn,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-850/alder-buckthorn,supplement,Webmd
aletris,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-605/aletris,supplement,Webmd
alfalfa,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-19/alfalfa,supplement,Webmd
algal oil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1565/algal-oil,supplement,Webmd
algin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-275/algin,supplement,Webmd
alkanna,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-606/alkanna,supplement,Webmd
allspice,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-81/allspice,supplement,Webmd
aloe,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-607/aloe,supplement,Webmd
alpha-gpc,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1087/alpha-gpc,supplement,Webmd
alpha-ketoglutarate (akg),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-144/alpha-ketoglutarate-akg,supplement,Webmd
alpha-linolenic acid (ala),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1035/alpha-linolenic-acid-ala,supplement,Webmd
alpha-lipoic acid,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-767/alpha-lipoic-acid,supplement,Webmd
alpine ragwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-581/alpine-ragwort,supplement,Webmd
alpinia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-276/alpinia,supplement,Webmd
amaranth,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-869/amaranth,supplement,Webmd
ambrette,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-14/ambrette,supplement,Webmd
american adder's tongue,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-272/american-adders-tongue,supplement,Webmd
american chestnut,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-274/american-chestnut,supplement,Webmd
american dogwood,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-523/american-dogwood,supplement,Webmd
american elder,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-942/american-elder,supplement,Webmd
american ginseng,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-967/american-ginseng,supplement,Webmd
american hellebore,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-822/american-hellebore,supplement,Webmd
american ivy,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-277/american-ivy,supplement,Webmd
american mistletoe,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-297/american-mistletoe,supplement,Webmd
american pawpaw,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-278/american-pawpaw,supplement,Webmd
american spikenard,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-366/american-spikenard,supplement,Webmd
american white water lily,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-279/american-white-water-lily,supplement,Webmd
andarine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1586/andarine,supplement,Webmd
andiroba,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-611/andiroba,supplement,Webmd
andrographis,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-973/andrographis,supplement,Webmd
androstenediol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-595/androstenediol,supplement,Webmd
androstenedione,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-780/androstenedione,supplement,Webmd
androstenetrione,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1091/androstenetrione,supplement,Webmd
androsterone - [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1631/androsterone-%5bfast-facts%5d,supplement,Webmd
angel's trumpet,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-840/angels-trumpet,supplement,Webmd
angelica archangelica,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-281/angelica-archangelica,supplement,Webmd
angostura,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-728/angostura,supplement,Webmd
anhydrous crystalline maltose,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1452/anhydrous-crystalline-maltose,supplement,Webmd
anise,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-582/anise,supplement,Webmd
annatto,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-23/annatto,supplement,Webmd
antineoplastons,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1460/antineoplastons,supplement,Webmd
antioxidants,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1296/antioxidants,supplement,Webmd
apoaequorin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1486/apoaequorin,supplement,Webmd
apple,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-298/apple,supplement,Webmd
apple cider vinegar,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-816/apple-cider-vinegar,supplement,Webmd
apple polyphenols,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1593/apple-polyphenols,supplement,Webmd
apricot,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-952/apricot,supplement,Webmd
apricot kernel,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1190/apricot-kernel,supplement,Webmd
arabinoxylan,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1455/arabinoxylan,supplement,Webmd
arenaria rubra,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-584/arenaria-rubra,supplement,Webmd
arimistane - [fast facts],https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1645/arimistane-%5bfast-facts%5d,supplement,Webmd
aristolochia,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-583/aristolochia,supplement,Webmd
arnica,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-721/arnica,supplement,Webmd
arrach,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-31/arrach,supplement,Webmd
arrowroot,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-283/arrowroot,supplement,Webmd
arsenic,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1226/arsenic,supplement,Webmd
artemisia herba-alba,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1156/artemisia-herba-alba,supplement,Webmd
artichoke,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-842/artichoke,supplement,Webmd
arum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-209/arum,supplement,Webmd
asafoetida,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-248/asafoetida,supplement,Webmd
asarabacca,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-861/asarabacca,supplement,Webmd
ascophyllum nodosum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1566/ascophyllum-nodosum,supplement,Webmd
ascorbigen,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1168/ascorbigen,supplement,Webmd
ash,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-285/ash,supplement,Webmd
ashitaba,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1134/ashitaba,supplement,Webmd
ashwagandha,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-953/ashwagandha,supplement,Webmd
asian water plantain,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-347/asian-water-plantain,supplement,Webmd
asparagus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-286/asparagus,supplement,Webmd
asparagus racemosus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1167/asparagus-racemosus,supplement,Webmd
aspartic acid,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-12/aspartic-acid,supplement,Webmd
aspen,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-244/aspen,supplement,Webmd
astaxanthin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1063/astaxanthin,supplement,Webmd
astragalus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-963/astragalus,supplement,Webmd
atlantic cedar,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1119/atlantic-cedar,supplement,Webmd
atractylodes,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1097/atractylodes,supplement,Webmd
autumn crocus,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-282/autumn-crocus,supplement,Webmd
avens,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-302/avens,supplement,Webmd
avocado,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-890/avocado,supplement,Webmd
avocado soy unsaponifiables (asu),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1578/avocado-soy-unsaponifiables-asu,supplement,Webmd
avocado sugar extract,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1146/avocado-sugar-extract,supplement,Webmd
ayahuasca,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1550/ayahuasca,supplement,Webmd
ba ji tian,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-757/ba-ji-tian,supplement,Webmd
babassu,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1453/babassu,supplement,Webmd
bach flower remedies,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1175/bach-flower-remedies,supplement,Webmd
bacillus coagulans,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1185/bacillus-coagulans,supplement,Webmd
bacopa,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-761/bacopa,supplement,Webmd
bael,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-164/bael,supplement,Webmd
baikal skullcap,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-903/baikal-skullcap,supplement,Webmd
bamboo,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-585/bamboo,supplement,Webmd
banaba,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1089/banaba,supplement,Webmd
banana,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1595/banana,supplement,Webmd
baobab,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1260/baobab,supplement,Webmd
barley,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-799/barley,supplement,Webmd
basil,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-303/basil,supplement,Webmd
bay leaf,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-685/bay-leaf,supplement,Webmd
bayberry,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-162/bayberry,supplement,Webmd
bear's garlic,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-247/bears-garlic,supplement,Webmd
bee pollen,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-78/bee-pollen,supplement,Webmd
bee venom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-972/bee-venom,supplement,Webmd
beer,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1007/beer,supplement,Webmd
beeswax,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-305/beeswax,supplement,Webmd
beet,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-306/beet,supplement,Webmd
belladonna,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-531/belladonna,supplement,Webmd
benfotiamine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1574/benfotiamine,supplement,Webmd
benzoin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-351/benzoin,supplement,Webmd
berberine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1126/berberine,supplement,Webmd
bergamot,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-142/bergamot,supplement,Webmd
beta-alanine,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1222/beta-alanine,supplement,Webmd
beta-carotene,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-999/beta-carotene,supplement,Webmd
beta-cryptoxanthin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1693/beta-cryptoxanthin,supplement,Webmd
beta-glucans,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1041/beta-glucans,supplement,Webmd
beta-hydroxybutyrate (bhb),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1569/beta-hydroxybutyrate-bhb,supplement,Webmd
beta-methylphenethylamine (bmpea),https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1557/beta-methylphenethylamine-bmpea,supplement,Webmd
beta-sitosterol,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-939/beta-sitosterol,supplement,Webmd
betaine anhydrous,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1008/betaine-anhydrous,supplement,Webmd
betaine hydrochloride,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-312/betaine-hydrochloride,supplement,Webmd
betel nut,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-995/betel-nut,supplement,Webmd
beth root,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-404/beth-root,supplement,Webmd
betony,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-587/betony,supplement,Webmd
bifidobacterium animalis subsp. lactis,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-891/bifidobacterium-animalis-subsp-lactis,supplement,Webmd
bifidobacterium bifidum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1666/bifidobacterium-bifidum,supplement,Webmd
bifidobacterium breve,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1665/bifidobacterium-breve,supplement,Webmd
bifidobacterium longum,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1667/bifidobacterium-longum,supplement,Webmd
bilberry,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-202/bilberry,supplement,Webmd
biotin,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-313/biotin,supplement,Webmd
birch,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-352/birch,supplement,Webmd
bishop's weed,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-292/bishops-weed,supplement,Webmd
bismuth,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1502/bismuth,supplement,Webmd
bismuth nitrate,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1604/bismuth-nitrate,supplement,Webmd
bistort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-75/bistort,supplement,Webmd
bitter almond,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-314/bitter-almond,supplement,Webmd
bitter melon,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-795/bitter-melon,supplement,Webmd
bitter milkwort,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-61/bitter-milkwort,supplement,Webmd
bitter orange,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-976/bitter-orange,supplement,Webmd
bitter yam,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1221/bitter-yam,supplement,Webmd
bittersweet nightshade,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-588/bittersweet-nightshade,supplement,Webmd
black alder,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-589/black-alder,supplement,Webmd
black bryony,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-260/black-bryony,supplement,Webmd
black cohosh,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-857/black-cohosh,supplement,Webmd
black currant,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1085/black-currant,supplement,Webmd
black haw,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-892/black-haw,supplement,Webmd
black hellebore,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-99/black-hellebore,supplement,Webmd
black hoof mushroom,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-1510/black-hoof-mushroom,supplement,Webmd
black horehound,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-930/black-horehound,supplement,Webmd
black mulberry,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-357/black-mulberry,supplement,Webmd
black mustard,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-590/black-mustard,supplement,Webmd
black nightshade,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-821/black-nightshade,supplement,Webmd
black pepper and white pepper,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-800/black-pepper-and-white-pepper,supplement,Webmd
black psyllium,https://www.webmd.com/https://www.webmd.com/vitamins/ai/ingredientmono-97/black-psyllium,supplement,Webmd
